EVENT_UNIQUE_ID,CRIME,OCC_YEAR,OCC_MONTH,OCC_DAY,OCC_DOW,OCC_HOUR,PREMISES_TYPE,HOOD_140,NEIGHBOURHOOD_140,LONG_WGS84,LAT_WGS84,OCC_DATETIME
GO-2015124510,robbery,2015,January,22,Thursday,0,Outside,73,Moss Park (73),-79.3701189610184,43.6561565368618,2015-01-22
GO-2015129518,robbery,2015,January,22,Thursday,19,Other,70,South Riverdale (70),-79.342502470316,43.6605232277383,2015-01-22
GO-2015130015,robbery,2015,January,22,Thursday,20,Outside,138,Eglinton East (138),-79.2412150335133,43.7421987937758,2015-01-22
GO-2015129687,robbery,2015,January,22,Thursday,19,Commercial,15,Kingsway South (15),-79.5090704471852,43.6483118981876,2015-01-22
GO-2015128547,robbery,2015,January,22,Thursday,16,Commercial,27,York University Heights (27),-79.4910496816828,43.7634960094883,2015-01-22
GO-2015128649,robbery,2015,January,22,Thursday,16,Outside,35,Westminster-Branson (35),-79.4455465069545,43.7839266554714,2015-01-22
GO-2015127897,robbery,2015,January,22,Thursday,14,Commercial,8,Humber Heights-Westmount (8),-79.5246404043774,43.685774475955,2015-01-22
GO-2015128332,robbery,2015,January,22,Thursday,15,Outside,2,Mount Olive-Silverstone-Jamestown (2),-79.5913146168665,43.7524751731991,2015-01-22
GO-2015128033,robbery,2015,January,22,Thursday,12,Apartment,65,Greenwood-Coxwell (65),-79.3272439010835,43.6745299162728,2015-01-22
GO-2015128033,robbery,2015,January,22,Thursday,12,Apartment,65,Greenwood-Coxwell (65),-79.3272439010835,43.6745299162728,2015-01-22
GO-2015128033,robbery,2015,January,22,Thursday,12,Apartment,65,Greenwood-Coxwell (65),-79.3272439010835,43.6745299162728,2015-01-22
GO-2015124722,robbery,2015,January,22,Thursday,2,Outside,81,Trinity-Bellwoods (81),-79.4073704327616,43.6469233128652,2015-01-22
GO-2015132429,robbery,2015,January,23,Friday,3,Outside,92,Corso Italia-Davenport (92),-79.4383436502492,43.6737022391367,2015-01-23
GO-2015134218,robbery,2015,January,23,Friday,14,Commercial,89,Runnymede-Bloor West Village (89),-79.4844793369799,43.6493242365327,2015-01-23
GO-2015134200,robbery,2015,January,23,Friday,14,Outside,129,Agincourt North (129),-79.2675034524538,43.8102807567311,2015-01-23
GO-2015130663,robbery,2015,January,22,Thursday,22,Apartment,44,Flemingdon Park (44),-79.3280818951928,43.715606982792,2015-01-22
GO-2015134265,robbery,2015,January,23,Friday,15,Outside,2,Mount Olive-Silverstone-Jamestown (2),-79.5913860524144,43.7525223907063,2015-01-23
GO-2015134200,robbery,2015,January,23,Friday,14,Outside,129,Agincourt North (129),-79.2675034524538,43.8102807567311,2015-01-23
GO-2015134341,robbery,2015,January,23,Friday,15,Other,64,Woodbine Corridor (64),-79.3119031398133,43.6803699576699,2015-01-23
GO-2015132086,robbery,2015,January,23,Friday,8,Outside,83,Dufferin Grove (83),-79.4313479008724,43.6577303253083,2015-01-23
GO-2015130837,robbery,2015,January,23,Friday,1,Outside,121,Oakridge (121),-79.2757191661402,43.69462440093,2015-01-23
GO-2015131046,robbery,2015,January,23,Friday,2,Outside,65,Greenwood-Coxwell (65),-79.3257958381626,43.6790767895658,2015-01-23
GO-2015130981,robbery,2015,January,23,Friday,2,Commercial,89,Runnymede-Bloor West Village (89),-79.4822575034693,43.6655780803017,2015-01-23
GO-2015137598,robbery,2015,January,24,Saturday,2,Outside,75,Church-Yonge Corridor (75),-79.3793551728932,43.6541900128448,2015-01-24
GO-2015137462,robbery,2015,January,24,Saturday,1,Apartment,2,Mount Olive-Silverstone-Jamestown (2),-79.5870582448214,43.7535350298762,2015-01-24
GO-2015137679,robbery,2015,January,23,Friday,20,Outside,70,South Riverdale (70),-79.3356053495143,43.6692447022591,2015-01-23
GO-2015136859,robbery,2015,January,23,Friday,22,Outside,7,Willowridge-Martingrove-Richview (7),-79.563201420225,43.6814913307665,2015-01-23
GO-2015143517,robbery,2015,January,24,Saturday,18,Outside,25,Glenfield-Jane Heights (25),-79.5160745352033,43.7507307824281,2015-01-24
GO-2015140260,robbery,2015,January,24,Saturday,15,Other,107,Oakwood Village (107),-79.4483013548121,43.6909488642606,2015-01-24
GO-2015140260,robbery,2015,January,24,Saturday,15,Other,107,Oakwood Village (107),-79.4483013548121,43.6909488642606,2015-01-24
GO-2015142079,robbery,2015,January,24,Saturday,21,Outside,137,Woburn (137),-79.2278628188491,43.7535599937749,2015-01-24
GO-2015145824,robbery,2015,January,25,Sunday,15,Outside,46,Pleasant View (46),-79.3330169210218,43.7912664644212,2015-01-25
GO-2015147203,robbery,2015,January,25,Sunday,20,Commercial,67,Playter Estates-Danforth (67),-79.3496198822092,43.6780063905498,2015-01-25
GO-2015147734,robbery,2015,January,25,Sunday,22,Outside,140,Guildwood (140),-79.203478477122,43.7424980092546,2015-01-25
GO-2015656819,robbery,2015,January,25,Sunday,11,Commercial,NSA,NSA,-78.8393420533439,43.8920643813836,2015-01-25
GO-2015147203,robbery,2015,January,25,Sunday,20,Commercial,67,Playter Estates-Danforth (67),-79.3496198822092,43.6780063905498,2015-01-25
GO-2015146563,robbery,2015,January,25,Sunday,15,Outside,4,Rexdale-Kipling (4),-79.5568615563729,43.7140016115874,2015-01-25
GO-2015145238,robbery,2015,January,25,Sunday,13,Outside,56,Leaside-Bennington (56),-79.3738970806694,43.7117267023162,2015-01-25
GO-2015145238,robbery,2015,January,25,Sunday,13,Outside,56,Leaside-Bennington (56),-79.3738970806694,43.7117267023162,2015-01-25
GO-2015142729,robbery,2015,January,25,Sunday,0,Commercial,128,Agincourt South-Malvern West (128),-79.2785666326637,43.7853418909441,2015-01-25
GO-2015146563,robbery,2015,January,25,Sunday,15,Outside,4,Rexdale-Kipling (4),-79.5568615563729,43.7140016115874,2015-01-25
GO-2015142842,robbery,2015,January,25,Sunday,0,Apartment,51,Willowdale East (51),-79.4109938017319,43.763979454295,2015-01-25
GO-2015143406,robbery,2015,January,25,Sunday,3,Apartment,138,Eglinton East (138),-79.2557814587073,43.7366975948404,2015-01-25
GO-2015142729,robbery,2015,January,25,Sunday,0,Commercial,128,Agincourt South-Malvern West (128),-79.2785666326637,43.7853418909441,2015-01-25
GO-2015143899,robbery,2015,January,25,Sunday,6,Outside,93,Dovercourt-Wallace Emerson-Junction (93),-79.4512470584255,43.6657401373907,2015-01-25
GO-2015145238,robbery,2015,January,25,Sunday,13,Outside,56,Leaside-Bennington (56),-79.3738970806694,43.7117267023162,2015-01-25
GO-2015152604,robbery,2015,January,26,Monday,17,Commercial,93,Dovercourt-Wallace Emerson-Junction (93),-79.4273847882416,43.6620419535904,2015-01-26
GO-2015152604,robbery,2015,January,26,Monday,17,Commercial,93,Dovercourt-Wallace Emerson-Junction (93),-79.4273847882416,43.6620419535904,2015-01-26
GO-2015153775,robbery,2015,January,26,Monday,22,Commercial,75,Church-Yonge Corridor (75),-79.3821142086579,43.6590897743863,2015-01-26
GO-2015153088,robbery,2015,January,25,Sunday,15,Outside,72,Regent Park (72),-79.3652377629349,43.6596005836991,2015-01-25
GO-2015150988,robbery,2015,January,26,Monday,13,Outside,95,Annex (95),-79.4165880636087,43.6655788977871,2015-01-26
GO-2015150427,robbery,2015,January,26,Monday,11,Outside,95,Annex (95),-79.4142035319075,43.6672086901677,2015-01-26
GO-2015156512,robbery,2015,January,27,Tuesday,11,Outside,71,Cabbagetown-South St.James Town (71),-79.3655719410778,43.6731780226961,2015-01-27
GO-2015157648,robbery,2015,January,27,Tuesday,15,Commercial,77,Waterfront Communities-The Island (77),-79.3841907798979,43.6428175874711,2015-01-27
GO-2015154620,robbery,2015,January,27,Tuesday,3,Other,132,Malvern (132),-79.2186509489847,43.8065308622717,2015-01-27
GO-2015154544,robbery,2015,January,27,Tuesday,2,Outside,76,Bay Street Corridor (76),-79.3840568644154,43.6564295465581,2015-01-27
GO-2015158567,robbery,2015,January,26,Monday,13,Outside,70,South Riverdale (70),-79.3353418144201,43.6718232293709,2015-01-26
GO-2015156512,robbery,2015,January,27,Tuesday,11,Outside,71,Cabbagetown-South St.James Town (71),-79.3655719410778,43.6731780226961,2015-01-27
GO-2015159108,robbery,2015,January,27,Tuesday,19,House,132,Malvern (132),-79.2148967489772,43.7972723480385,2015-01-27
GO-2015158081,robbery,2015,January,27,Tuesday,16,Commercial,62,East End-Danforth (62),-79.3126014753225,43.685255756746,2015-01-27
GO-2015157027,robbery,2015,January,27,Tuesday,12,Outside,2,Mount Olive-Silverstone-Jamestown (2),-79.5916994966293,43.7367668670715,2015-01-27
GO-2015160607,robbery,2015,January,27,Tuesday,23,Outside,47,Don Valley Village (47),-79.3473970290542,43.7943500287212,2015-01-27
GO-2015165923,robbery,2015,January,28,Wednesday,20,Outside,27,York University Heights (27),-79.505541775914,43.7648662505794,2015-01-28
GO-2015165683,robbery,2015,January,28,Wednesday,20,Apartment,77,Waterfront Communities-The Island (77),-79.3912820386474,43.6434150413592,2015-01-28
GO-2015166103,robbery,2015,January,28,Wednesday,23,Commercial,7,Willowridge-Martingrove-Richview (7),-79.530348532792,43.6907414167559,2015-01-28
GO-2015165350,robbery,2015,January,28,Wednesday,19,Outside,137,Woburn (137),-79.230678232043,43.773493146563,2015-01-28
GO-2015165755,robbery,2015,January,28,Wednesday,21,Commercial,126,Dorset Park (126),-79.2778319122215,43.7536830074358,2015-01-28
GO-2015165247,robbery,2015,January,28,Wednesday,19,Outside,91,Weston-Pellam Park (91),-79.4631171104576,43.6767460663089,2015-01-28
GO-2015162894,robbery,2015,January,28,Wednesday,12,Commercial,124,Kennedy Park (124),-79.2480811739989,43.7366903339619,2015-01-28
GO-2015165350,robbery,2015,January,28,Wednesday,19,Outside,137,Woburn (137),-79.230678232043,43.773493146563,2015-01-28
GO-2015165350,robbery,2015,January,28,Wednesday,19,Outside,137,Woburn (137),-79.230678232043,43.773493146563,2015-01-28
GO-2015172505,robbery,2015,January,29,Thursday,23,Outside,67,Playter Estates-Danforth (67),-79.3496198822092,43.6780063905498,2015-01-29
GO-2015168658,robbery,2015,January,29,Thursday,11,Commercial,136,West Hill (136),-79.1900217177064,43.7671529823615,2015-01-29
GO-2015171032,robbery,2015,January,29,Thursday,17,Apartment,2,Mount Olive-Silverstone-Jamestown (2),-79.5817480221764,43.7377736502214,2015-01-29
GO-2015178238,robbery,2015,January,30,Friday,21,Apartment,7,Willowridge-Martingrove-Richview (7),-79.5704056426606,43.6763322474164,2015-01-30
GO-2015176673,robbery,2015,January,30,Friday,15,Educational,6,Kingsview Village-The Westway (6),-79.5514467149329,43.694724668181,2015-01-30
GO-2015177113,robbery,2015,January,30,Friday,15,Outside,70,South Riverdale (70),-79.3356053495143,43.6692447022591,2015-01-30
GO-2015179800,robbery,2015,January,31,Saturday,4,Apartment,26,Downsview-Roding-CFB (26),-79.5104223788272,43.7247661369879,2015-01-31
GO-2015180020,robbery,2015,January,31,Saturday,6,Outside,3,Thistletown-Beaumond Heights (3),-79.5653017952528,43.7372306050073,2015-01-31
GO-2015183280,robbery,2015,January,31,Saturday,18,Outside,139,Scarborough Village (139),-79.2202007722526,43.735932947054,2015-01-31
GO-2015181092,robbery,2015,January,31,Saturday,11,Commercial,27,York University Heights (27),-79.4669241544867,43.7688459756394,2015-01-31
GO-2015182399,robbery,2015,January,31,Saturday,14,Outside,137,Woburn (137),-79.2253210775727,43.7598165487073,2015-01-31
GO-2015182968,robbery,2015,January,31,Saturday,11,Outside,27,York University Heights (27),-79.4775302250227,43.7664854408488,2015-01-31
GO-2015185059,robbery,2015,February,1,Sunday,0,Outside,136,West Hill (136),-79.1862222239397,43.7684028883572,2015-02-01
GO-2015185711,robbery,2015,February,1,Sunday,4,Outside,76,Bay Street Corridor (76),-79.3824211080824,43.6517547739066,2015-02-01
GO-2015189995,robbery,2015,February,1,Sunday,22,Outside,14,Islington-City Centre West (14),-79.5567059677082,43.6369232704231,2015-02-01
GO-2015189858,robbery,2015,February,1,Sunday,22,Commercial,17,Mimico (includes Humber Bay Shores) (17),-79.4882282322468,43.6157307776998,2015-02-01
GO-2015185059,robbery,2015,February,1,Sunday,0,Outside,136,West Hill (136),-79.1862222239397,43.7684028883572,2015-02-01
GO-2015186165,robbery,2015,January,31,Saturday,16,Commercial,31,Yorkdale-Glen Park (31),-79.4489693200836,43.7174898288382,2015-01-31
GO-2015193801,robbery,2015,February,2,Monday,16,Apartment,13,Etobicoke West Mall (13),-79.5629328874889,43.6396474287142,2015-02-02
GO-2015194120,robbery,2015,February,2,Monday,15,Outside,83,Dufferin Grove (83),-79.4313479008724,43.6577303253083,2015-02-02
GO-2015195338,robbery,2015,February,2,Monday,21,Commercial,138,Eglinton East (138),-79.260184375389,43.7340608742832,2015-02-02
GO-2015191231,robbery,2015,February,2,Monday,7,Apartment,54,O'Connor-Parkview (54),-79.2966562747794,43.7039897360794,2015-02-02
GO-2015194513,robbery,2015,February,2,Monday,18,Commercial,138,Eglinton East (138),-79.2557814587073,43.7366975948404,2015-02-02
GO-2015194120,robbery,2015,February,2,Monday,15,Outside,83,Dufferin Grove (83),-79.4313479008724,43.6577303253083,2015-02-02
GO-2015198076,robbery,2015,February,2,Monday,3,Outside,93,Dovercourt-Wallace Emerson-Junction (93),-79.4338317648609,43.6601799344331,2015-02-02
GO-2015198076,robbery,2015,February,2,Monday,3,Outside,93,Dovercourt-Wallace Emerson-Junction (93),-79.4338317648609,43.6601799344331,2015-02-02
GO-2015198076,robbery,2015,February,2,Monday,3,Outside,93,Dovercourt-Wallace Emerson-Junction (93),-79.4338317648609,43.6601799344331,2015-02-02
GO-2015199916,robbery,2015,February,3,Tuesday,15,Outside,132,Malvern (132),-79.2251285061603,43.8111668495024,2015-02-03
GO-2015198358,robbery,2015,February,3,Tuesday,11,Transit,111,Rockcliffe-Smythe (111),-79.476710022572,43.6809142547781,2015-02-03
GO-2015200086,robbery,2015,February,3,Tuesday,16,Transit,14,Islington-City Centre West (14),-79.5340313829672,43.6384424098519,2015-02-03
GO-2015198076,robbery,2015,February,2,Monday,3,Outside,93,Dovercourt-Wallace Emerson-Junction (93),-79.4338317648609,43.6601799344331,2015-02-02
GO-2015199916,robbery,2015,February,3,Tuesday,15,Outside,132,Malvern (132),-79.2251285061603,43.8111668495024,2015-02-03
GO-2015196385,robbery,2015,February,3,Tuesday,3,Outside,135,Morningside (135),-79.2056252423451,43.7640436522222,2015-02-03
GO-2015198814,robbery,2015,February,3,Tuesday,11,Commercial,26,Downsview-Roding-CFB (26),-79.5092444494821,43.7234400763218,2015-02-03
GO-2015198615,robbery,2015,February,3,Tuesday,12,Outside,139,Scarborough Village (139),-79.217847173553,43.7406530129036,2015-02-03
GO-2015207594,robbery,2015,February,4,Wednesday,20,Commercial,124,Kennedy Park (124),-79.2635557892218,43.7219522954359,2015-02-04
GO-2015207594,robbery,2015,February,4,Wednesday,20,Commercial,124,Kennedy Park (124),-79.2635557892218,43.7219522954359,2015-02-04
GO-2015205034,robbery,2015,February,4,Wednesday,12,Commercial,7,Willowridge-Martingrove-Richview (7),-79.5448860538139,43.6785299584771,2015-02-04
GO-2015205961,robbery,2015,February,4,Wednesday,15,Outside,71,Cabbagetown-South St.James Town (71),-79.3640343646967,43.66258154894,2015-02-04
GO-2015205754,robbery,2015,February,4,Wednesday,15,Commercial,54,O'Connor-Parkview (54),-79.2957183449189,43.7081860586819,2015-02-04
GO-2015207594,robbery,2015,February,4,Wednesday,20,Commercial,124,Kennedy Park (124),-79.2635557892218,43.7219522954359,2015-02-04
GO-2015207828,robbery,2015,February,4,Wednesday,21,Commercial,121,Oakridge (121),-79.2789582525381,43.6933044159656,2015-02-04
GO-2015205754,robbery,2015,February,4,Wednesday,15,Commercial,54,O'Connor-Parkview (54),-79.2957183449189,43.7081860586819,2015-02-04
GO-2015205961,robbery,2015,February,4,Wednesday,15,Outside,71,Cabbagetown-South St.James Town (71),-79.3640343646967,43.66258154894,2015-02-04
GO-2015212896,robbery,2015,February,5,Thursday,16,Apartment,30,Brookhaven-Amesbury (30),-79.4889771434969,43.6977066211861,2015-02-05
GO-2015212597,robbery,2015,February,5,Thursday,15,Commercial,100,Yonge-Eglinton (100),-79.3983628513372,43.7067258009751,2015-02-05
GO-2015210879,robbery,2015,February,5,Thursday,11,Outside,83,Dufferin Grove (83),-79.4366011332856,43.6557476512861,2015-02-05
GO-2015214485,robbery,2015,February,5,Thursday,22,Apartment,2,Mount Olive-Silverstone-Jamestown (2),-79.5875824016863,43.7546481314027,2015-02-05
GO-2015214485,robbery,2015,February,5,Thursday,22,Apartment,2,Mount Olive-Silverstone-Jamestown (2),-79.5875824016863,43.7546481314027,2015-02-05
GO-2015214485,robbery,2015,February,5,Thursday,22,Apartment,2,Mount Olive-Silverstone-Jamestown (2),-79.5875824016863,43.7546481314027,2015-02-05
GO-2015214485,robbery,2015,February,5,Thursday,22,Apartment,2,Mount Olive-Silverstone-Jamestown (2),-79.5875824016863,43.7546481314027,2015-02-05
GO-2015214485,robbery,2015,February,5,Thursday,22,Apartment,2,Mount Olive-Silverstone-Jamestown (2),-79.5875824016863,43.7546481314027,2015-02-05
GO-2015213209,robbery,2015,February,5,Thursday,23,House,132,Malvern (132),-79.215006513158,43.8148573205402,2015-02-05
GO-2015219702,robbery,2015,February,6,Friday,17,Outside,31,Yorkdale-Glen Park (31),-79.4485210285434,43.7233042974503,2015-02-06
GO-2015216464,robbery,2015,February,6,Friday,9,Commercial,12,Markland Wood (12),-79.5760554426508,43.6304586700289,2015-02-06
GO-2015215321,robbery,2015,February,6,Friday,3,Commercial,126,Dorset Park (126),-79.2808885068428,43.7697271695245,2015-02-06
GO-2015221839,robbery,2015,February,7,Saturday,3,Outside,95,Annex (95),-79.3903886049361,43.6735956260854,2015-02-07
GO-2015226151,robbery,2015,February,7,Saturday,21,Apartment,2,Mount Olive-Silverstone-Jamestown (2),-79.5844117696025,43.7480606260253,2015-02-07
GO-2015221839,robbery,2015,February,7,Saturday,3,Outside,95,Annex (95),-79.3903886049361,43.6735956260854,2015-02-07
GO-2015221508,robbery,2015,February,7,Saturday,1,Outside,64,Woodbine Corridor (64),-79.3176660983828,43.6846209173651,2015-02-07
GO-2015226151,robbery,2015,February,7,Saturday,21,Apartment,2,Mount Olive-Silverstone-Jamestown (2),-79.5844117696025,43.7480606260253,2015-02-07
GO-2015226151,robbery,2015,February,7,Saturday,21,Apartment,2,Mount Olive-Silverstone-Jamestown (2),-79.5844117696025,43.7480606260253,2015-02-07
GO-2015226369,robbery,2015,February,7,Saturday,20,Transit,139,Scarborough Village (139),-79.2155682927258,43.7439418079834,2015-02-07
GO-2015230685,robbery,2015,February,8,Sunday,18,Apartment,29,Maple Leaf (29),-79.4798474278181,43.7099251827548,2015-02-08
GO-2015228977,robbery,2015,February,8,Sunday,11,Outside,24,Black Creek (24),-79.5258623422515,43.7662541771039,2015-02-08
GO-2015230635,robbery,2015,February,8,Sunday,18,Apartment,118,Tam O'Shanter-Sullivan (118),-79.2874246274764,43.7817280823401,2015-02-08
GO-2015237907,robbery,2015,February,9,Monday,22,Commercial,107,Oakwood Village (107),-79.4325426595184,43.6851300541401,2015-02-09
GO-2015233673,robbery,2015,February,6,Friday,16,Outside,28,Rustic (28),-79.4981969648862,43.710711330322,2015-02-06
GO-2015234661,robbery,2015,February,9,Monday,12,Outside,NSA,NSA,-85.4887438847069,0.0,2015-02-09
